row_ind,player_name,season,transfer_date,team_from,team_to,market_value,transfer_value,contract_expiry,player_url,query_date,timestamp,blob,player_id,teams_url,team_id,player_transfer_id,nombre,transferId,fromTeamId,fromTeamName,toTeamId,toTeamName,active,startDate,endDate,type,value,currency,announceDate,playerId,ID_comparación
7,Aaron Appindangoyé,14/15,2015-06-30,Boavista,CF Mounana,1e+05,NA,2015-06-30,https://www.transfermarkt.com/aaron-appindangoye/profil/spieler/254249,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36862,254249,https://www.transfermarkt.com/sivasspor/startseite/verein/2381/saison_id/2022,2381,201506302381254249,Aaron Appindangoyé,107432,9613,Boavista FC,19056,FC Mounana,0,2015-06-30,2015-08-11,Back from Loan,0,,2015-08-25,243934,aaron appindangoye_boavista_cf mounana_2015_6 / aaron appindangoye_boavista_mounana_2015_6
6,Aaron Appindangoyé,15/16,2015-08-11,CF Mounana,Évian,4e+05,NA,NA,https://www.transfermarkt.com/aaron-appindangoye/profil/spieler/254249,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36862,254249,https://www.transfermarkt.com/sivasspor/startseite/verein/2381/saison_id/2022,2381,201508112381254249,Aaron Appindangoyé,1356495,19056,FC Mounana,9613,Boavista FC,0,2015-02-01,2015-06-30,Loan,0,EUR,,243934,aaron appindangoye_cf mounana_evian_2015_8 / aaron appindangoye_mounana_boavista_2015_2
8,Aaron Appindangoyé,14/15,2015-02-01,CF Mounana,Boavista,NA,NA,NA,https://www.transfermarkt.com/aaron-appindangoye/profil/spieler/254249,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36862,254249,https://www.transfermarkt.com/sivasspor/startseite/verein/2381/saison_id/2022,2381,201502012381254249,Aaron Appindangoyé,1356495,19056,FC Mounana,9613,Boavista FC,0,2015-02-01,2015-06-30,Loan,0,EUR,,243934,aaron appindangoye_cf mounana_boavista_2015_2 / aaron appindangoye_mounana_boavista_2015_2
5,Aaron Appindangoyé,15/16,2016-06-30,Évian,CF Mounana,6e+05,NA,2016-06-30,https://www.transfermarkt.com/aaron-appindangoye/profil/spieler/254249,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36862,254249,https://www.transfermarkt.com/sivasspor/startseite/verein/2381/saison_id/2022,2381,201606302381254249,Aaron Appindangoyé,107432,9613,Boavista FC,19056,FC Mounana,0,2015-06-30,2015-08-11,Back from Loan,0,,2015-08-25,243934,aaron appindangoye_evian_cf mounana_2016_6 / aaron appindangoye_boavista_mounana_2015_6
2,Aaron Appindangoyé,19/20,2019-07-01,Ümraniyespor,Sivasspor,4e+05,0,NA,https://www.transfermarkt.com/aaron-appindangoye/profil/spieler/254249,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36862,254249,https://www.transfermarkt.com/sivasspor/startseite/verein/2381/saison_id/2022,2381,201907012381254249,Aaron Appindangoyé,769266,4675,Ümranıyespor Kulübü,4513,Sivasspor,0,2019-07-01,2024-07-01,Transfer,0,EUR,,243934,aaron appindangoye_umraniyespor_sivasspor_2019_7 / aaron appindangoye_umranyespor kulubu_sivasspor_2019_7
3,Aaron Appindangoyé,17/18,2017-08-18,Stade Lavallois,Ümraniyespor,7e+05,NA,2019-06-30,https://www.transfermarkt.com/aaron-appindangoye/profil/spieler/254249,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36862,254249,https://www.transfermarkt.com/sivasspor/startseite/verein/2381/saison_id/2022,2381,201708182381254249,Aaron Appindangoyé,514611,3801,Stade Lavallois Mayenne FC,4675,Ümranıyespor Kulübü,1,2017-08-18,2019-07-01,Transfer,0,,2017-09-07,243934,aaron appindangoye_stade lavallois_umraniyespor_2017_8 / aaron appindangoye_stade lavallois mayenne_umranyespor kulubu_2017_8
1,Aaron Appindangoyé,24/25,2024-07-01,Sivasspor,Kocaelispor,8e+05,0,NA,https://www.transfermarkt.com/aaron-appindangoye/profil/spieler/254249,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36862,254249,https://www.transfermarkt.com/sivasspor/startseite/verein/2381/saison_id/2022,2381,202407012381254249,Aaron Appindangoyé,2286761,4513,Sivasspor,4509,Kocaelispor,0,2024-07-01,,Transfer,0,EUR,,243934,aaron appindangoye_sivasspor_kocaelispor_2024_7 / aaron appindangoye_sivasspor_kocaelispor_2024_7
2,Aaron Arnott,23/24,2024-05-31,East Kilbride,Raith Rovers,NA,NA,2024-05-31,https://www.transfermarkt.com/aaron-arnott/profil/spieler/822785,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14545,822785,https://www.transfermarkt.com/brechin-city-fc/startseite/verein/3194/saison_id/2022,3194,202405313194822785,Aaron Arnott,2123255,25860,East Kilbride FC,8527,Raith Rovers FC,0,2024-05-31,2024-07-01,Back from Loan,0,EUR,,699833,aaron arnott_east kilbride_raith rovers_2024_5 / aaron arnott_east kilbride_raith rovers_2024_5
1,Aaron Arnott,24/25,2024-07-01,Raith Rovers,Bonnyrigg,50000,0,NA,https://www.transfermarkt.com/aaron-arnott/profil/spieler/822785,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14545,822785,https://www.transfermarkt.com/brechin-city-fc/startseite/verein/3194/saison_id/2022,3194,202407013194822785,Aaron Arnott,2296471,8527,Raith Rovers FC,8634,Bonnyrigg Rose Athletic FC,0,2024-07-01,,Transfer,0,EUR,,699833,aaron arnott_raith rovers_bonnyrigg_2024_7 / aaron arnott_raith rovers_bonnyrigg rose athletic_2024_7
7,Aaron Arnott,22/23,2022-09-07,Raith Rovers,Brechin City,125000,NA,2024-05-31,https://www.transfermarkt.com/aaron-arnott/profil/spieler/822785,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14545,822785,https://www.transfermarkt.com/brechin-city-fc/startseite/verein/3194/saison_id/2022,3194,202209073194822785,Aaron Arnott,1771043,8527,Raith Rovers FC,8529,Brechin City FC,0,2022-09-07,2023-01-13,Transfer,0,EUR,,699833,aaron arnott_raith rovers_brechin city_2022_9 / aaron arnott_raith rovers_brechin city_2022_9
5,Aaron Arnott,22/23,2023-01-20,Raith Rovers,Bonnyrigg,125000,NA,2024-05-31,https://www.transfermarkt.com/aaron-arnott/profil/spieler/822785,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14545,822785,https://www.transfermarkt.com/brechin-city-fc/startseite/verein/3194/saison_id/2022,3194,202301203194822785,Aaron Arnott,2296471,8527,Raith Rovers FC,8634,Bonnyrigg Rose Athletic FC,0,2024-07-01,,Transfer,0,EUR,,699833,aaron arnott_raith rovers_bonnyrigg_2023_1 / aaron arnott_raith rovers_bonnyrigg rose athletic_2024_7
6,Aaron Arnott,22/23,2023-01-13,Brechin City,Raith Rovers,125000,NA,2023-05-31,https://www.transfermarkt.com/aaron-arnott/profil/spieler/822785,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14545,822785,https://www.transfermarkt.com/brechin-city-fc/startseite/verein/3194/saison_id/2022,3194,202301133194822785,Aaron Arnott,1771045,8529,Brechin City FC,8527,Raith Rovers FC,0,2023-01-13,2023-01-20,Transfer,0,EUR,,699833,aaron arnott_brechin city_raith rovers_2023_1 / aaron arnott_brechin city_raith rovers_2023_1
4,Aaron Arnott,22/23,2023-05-31,Bonnyrigg,Raith Rovers,125000,NA,2023-05-31,https://www.transfermarkt.com/aaron-arnott/profil/spieler/822785,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14545,822785,https://www.transfermarkt.com/brechin-city-fc/startseite/verein/3194/saison_id/2022,3194,202305313194822785,Aaron Arnott,1046394,,,8527,Raith Rovers FC,0,2020-07-01,2022-09-07,Free Transfer,0,EUR,,699833,aaron arnott_bonnyrigg_raith rovers_2023_5 / aaron arnott__raith rovers_2020_7
8,Aaron Arnott,20/21,2020-07-01,Fife Elite FA,Raith Rovers,NA,NA,NA,https://www.transfermarkt.com/aaron-arnott/profil/spieler/822785,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14545,822785,https://www.transfermarkt.com/brechin-city-fc/startseite/verein/3194/saison_id/2022,3194,202007013194822785,Aaron Arnott,1046394,,,8527,Raith Rovers FC,0,2020-07-01,2022-09-07,Free Transfer,0,EUR,,699833,aaron arnott_fife elite fa_raith rovers_2020_7 / aaron arnott__raith rovers_2020_7
3,Aaron Arnott,23/24,2023-09-19,Raith Rovers,East Kilbride,125000,NA,2024-05-31,https://www.transfermarkt.com/aaron-arnott/profil/spieler/822785,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14545,822785,https://www.transfermarkt.com/brechin-city-fc/startseite/verein/3194/saison_id/2022,3194,202309193194822785,Aaron Arnott,2123254,8527,Raith Rovers FC,25860,East Kilbride FC,0,2023-09-19,2024-05-31,Loan,0,EUR,,699833,aaron arnott_raith rovers_east kilbride_2023_9 / aaron arnott_raith rovers_east kilbride_2023_9
3,Aaron Bareto,20/21,2020-07-01,Salgaocar U18,Salgaocar FC,NA,NA,NA,https://www.transfermarkt.com/aaron-bareto/profil/spieler/759101,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 21159,759101,https://www.transfermarkt.com/churchill-brothers-sc/startseite/verein/14084/saison_id/2022,14084,2020070114084759101,Aaron Barretto,2139742,36922,Salgaocar GC Under 18,15043,Salgaocar FC,0,2020-07-01,,Transfer,0,EUR,,801198,aaron bareto_salgaocar u18_salgaocar_2020_7 / aaron barretto_salgaocar gc under 18_salgaocar_2020_7
2,Aaron Bareto,21/22,2021-09-27,Salgaocar FC,Ch. Brothers,NA,0,NA,https://www.transfermarkt.com/aaron-bareto/profil/spieler/759101,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 21159,759101,https://www.transfermarkt.com/churchill-brothers-sc/startseite/verein/14084/saison_id/2022,14084,2021092714084759101,Aaron Barretto,2139741,15043,Salgaocar FC,15034,Churchill Brothers FC Goa,0,2021-09-27,,Transfer,0,EUR,,801198,aaron bareto_salgaocar_ch. brothers_2021_9 / aaron barretto_salgaocar_churchill brothers goa_2021_9
5,Aaron Barnes,17/18,2018-05-31,Torquay,Colchester Utd.,NA,NA,2018-05-31,https://www.transfermarkt.com/aaron-barnes/profil/spieler/468199,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 5587,468199,https://www.transfermarkt.com/welling-united/startseite/verein/7454/saison_id/2022,7454,201805317454468199,Aaron Barnes,579127,1674,Torquay United FC,1662,Colchester United FC,0,2018-05-31,2019-07-30,Back from Loan,0,EUR,,477537,aaron barnes_torquay_colchester utd._2018_5 / aaron barnes_torquay united_colchester united_2018_5
7,Aaron Barnes,17/18,2018-01-30,Charlton U21,Colchester Utd.,NA,0,NA,https://www.transfermarkt.com/aaron-barnes/profil/spieler/468199,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 5587,468199,https://www.transfermarkt.com/welling-united/startseite/verein/7454/saison_id/2022,7454,201801307454468199,Aaron Barnes,579125,39912,Charlton Athletic FC Under 23,1662,Colchester United FC,0,2018-01-30,2018-01-31,Transfer,0,EUR,,477537,aaron barnes_charlton u21_colchester utd._2018_1 / aaron barnes_charlton athletic under 23_colchester united_2018_1
3,Aaron Barnes,21/22,2021-07-03,Dulwich Hamlet,Welling Utd.,NA,0,NA,https://www.transfermarkt.com/aaron-barnes/profil/spieler/468199,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 5587,468199,https://www.transfermarkt.com/welling-united/startseite/verein/7454/saison_id/2022,7454,202107037454468199,Aaron Barnes,1438594,1863,Dulwich Hamlet FC,1765,Welling United FC,0,2021-07-03,2023-07-01,Free Transfer,0,EUR,,477537,aaron barnes_dulwich hamlet_welling utd._2021_7 / aaron barnes_dulwich hamlet_welling united_2021_7
6,Aaron Barnes,17/18,2018-01-31,Colchester Utd.,Torquay,NA,NA,2019-06-30,https://www.transfermarkt.com/aaron-barnes/profil/spieler/468199,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 5587,468199,https://www.transfermarkt.com/welling-united/startseite/verein/7454/saison_id/2022,7454,201801317454468199,Aaron Barnes,579126,1662,Colchester United FC,1674,Torquay United FC,0,2018-01-31,2018-05-31,Loan,0,EUR,,477537,aaron barnes_colchester utd._torquay_2018_1 / aaron barnes_colchester united_torquay united_2018_1
4,Aaron Barnes,19/20,2019-07-30,Colchester Utd.,Dulwich Hamlet,NA,0,NA,https://www.transfermarkt.com/aaron-barnes/profil/spieler/468199,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 5587,468199,https://www.transfermarkt.com/welling-united/startseite/verein/7454/saison_id/2022,7454,201907307454468199,Aaron Barnes,789601,1662,Colchester United FC,1863,Dulwich Hamlet FC,0,2019-07-30,2021-07-03,Transfer,0,EUR,,477537,aaron barnes_colchester utd._dulwich hamlet_2019_7 / aaron barnes_colchester united_dulwich hamlet_2019_7
1,Aaron Basenach,24/25,2024-07-25,1.FC K'lautern,FK Pirmasens,1e+05,0,NA,https://www.transfermarkt.com/aaron-basenach/profil/spieler/798092,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4423,798092,https://www.transfermarkt.com/1-fc-kaiserslautern/startseite/verein/2/saison_id/2022,2,202407252798092,Aaron Basenach,2300475,2456,1. FC Kaiserslautern,2644,FK Pirmasens,0,2024-07-25,,Transfer,0,EUR,,686995,aaron basenach_1.fc k'lautern_fk pirmasens_2024_7 / aaron basenach_1. kaiserslautern_fk pirmasens_2024_7
6,Aaron Bastiaans,20/21,2021-02-01,VVV-Venlo,Helmond Sport,150000,NA,2023-06-30,https://www.transfermarkt.com/aaron-bastiaans/profil/spieler/578459,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17845,578459,https://www.transfermarkt.com/vv-una-veldhoven/startseite/verein/8449/saison_id/2022,8449,202102018449578459,Aaron Bastiaans,1137731,32,VVV Venlo,28,Helmond Sport,0,2021-02-01,2021-07-30,Loan,0,EUR,,578366,aaron bastiaans_vvv-venlo_helmond sport_2021_2 / aaron bastiaans_vvv venlo_helmond sport_2021_2
3,Aaron Bastiaans,21/22,2022-06-30,Helmond Sport,VVV-Venlo,250000,NA,2022-06-30,https://www.transfermarkt.com/aaron-bastiaans/profil/spieler/578459,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17845,578459,https://www.transfermarkt.com/vv-una-veldhoven/startseite/verein/8449/saison_id/2022,8449,202206308449578459,Aaron Bastiaans,1137732,28,Helmond Sport,32,VVV Venlo,0,2021-07-30,2022-01-28,Back from Loan,0,EUR,,578366,aaron bastiaans_helmond sport_vvv-venlo_2022_6 / aaron bastiaans_helmond sport_vvv venlo_2021_7
5,Aaron Bastiaans,20/21,2021-06-30,Helmond Sport,VVV-Venlo,125000,NA,2021-06-30,https://www.transfermarkt.com/aaron-bastiaans/profil/spieler/578459,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17845,578459,https://www.transfermarkt.com/vv-una-veldhoven/startseite/verein/8449/saison_id/2022,8449,202106308449578459,Aaron Bastiaans,1137732,28,Helmond Sport,32,VVV Venlo,0,2021-07-30,2022-01-28,Back from Loan,0,EUR,,578366,aaron bastiaans_helmond sport_vvv-venlo_2021_6 / aaron bastiaans_helmond sport_vvv venlo_2021_7
9,Aaron Bastiaans,17/18,2017-07-01,VVV-Venlo Youth,VVV-Venlo U17,NA,NA,NA,https://www.transfermarkt.com/aaron-bastiaans/profil/spieler/578459,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17845,578459,https://www.transfermarkt.com/vv-una-veldhoven/startseite/verein/8449/saison_id/2022,8449,201707018449578459,Aaron Bastiaans,1572469,32,VVV Venlo,66007,VVV Venlo Under 17,0,2017-07-01,2018-07-01,Transfer,0,EUR,,578366,aaron bastiaans_vvv-venlo youth_vvv-venlo u17_2017_7 / aaron bastiaans_vvv venlo_vvv venlo under 17_2017_7
7,Aaron Bastiaans,19/20,2019-07-01,VVV U19,VVV-Venlo,NA,NA,NA,https://www.transfermarkt.com/aaron-bastiaans/profil/spieler/578459,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17845,578459,https://www.transfermarkt.com/vv-una-veldhoven/startseite/verein/8449/saison_id/2022,8449,201907018449578459,Aaron Bastiaans,1572476,69425,VVV Venlo Under 21,32,VVV Venlo,0,2019-07-01,,Transfer,0,EUR,,578366,aaron bastiaans_vvv u19_vvv-venlo_2019_7 / aaron bastiaans_vvv venlo under 21_vvv venlo_2019_7
8,Aaron Bastiaans,18/19,2018-07-01,VVV-Venlo U17,VVV U19,NA,NA,NA,https://www.transfermarkt.com/aaron-bastiaans/profil/spieler/578459,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17845,578459,https://www.transfermarkt.com/vv-una-veldhoven/startseite/verein/8449/saison_id/2022,8449,201807018449578459,Aaron Bastiaans,1572471,66007,VVV Venlo Under 17,69425,VVV Venlo Under 21,0,2018-07-01,2019-07-01,Transfer,0,EUR,,578366,aaron bastiaans_vvv-venlo u17_vvv u19_2018_7 / aaron bastiaans_vvv venlo under 17_vvv venlo under 21_2018_7
4,Aaron Bastiaans,21/22,2022-01-28,VVV-Venlo,Helmond Sport,2e+05,NA,2023-06-30,https://www.transfermarkt.com/aaron-bastiaans/profil/spieler/578459,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17845,578459,https://www.transfermarkt.com/vv-una-veldhoven/startseite/verein/8449/saison_id/2022,8449,202201288449578459,Aaron Bastiaans,1137731,32,VVV Venlo,28,Helmond Sport,0,2021-02-01,2021-07-30,Loan,0,EUR,,578366,aaron bastiaans_vvv-venlo_helmond sport_2022_1 / aaron bastiaans_vvv venlo_helmond sport_2021_2
2,Aaron Bastiaans,22/23,2022-08-17,VVV-Venlo,VV UNA,250000,0,2023-06-30,https://www.transfermarkt.com/aaron-bastiaans/profil/spieler/578459,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17845,578459,https://www.transfermarkt.com/vv-una-veldhoven/startseite/verein/8449/saison_id/2022,8449,202208178449578459,Aaron Bastiaans,1744182,32,VVV Venlo,39311,VV Una,0,2022-08-17,,Transfer,0,EUR,,578366,aaron bastiaans_vvv-venlo_vv una_2022_8 / aaron bastiaans_vvv venlo_vv una_2022_8
1,Aaron Bayakala,24/25,2024-07-01,1.FC Köln U19,1.FC Köln II,NA,NA,NA,https://www.transfermarkt.com/aaron-bayakala/profil/spieler/917931,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 54544,917931,https://www.transfermarkt.com/1-fc-koln-u19/startseite/verein/1461/saison_id/2022,1461,202407011461917931,Aaron Bayakala,2316248,32882,1. FC Köln Under 17,2576,1. FC Köln II,0,2024-07-01,,Transfer,0,EUR,,773581,aaron bayakala_1.fc koln u19_1.fc koln ii_2024_7 / aaron bayakala_1. koln under 17_1. koln ii_2024_7
2,Aaron Bayakala,22/23,2022-07-01,1.FC Köln U17,1.FC Köln U19,NA,NA,2024-06-30,https://www.transfermarkt.com/aaron-bayakala/profil/spieler/917931,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 54544,917931,https://www.transfermarkt.com/1-fc-koln-u19/startseite/verein/1461/saison_id/2022,1461,202207011461917931,Aaron Bayakala,2316248,32882,1. FC Köln Under 17,2576,1. FC Köln II,0,2024-07-01,,Transfer,0,EUR,,773581,aaron bayakala_1.fc koln u17_1.fc koln u19_2022_7 / aaron bayakala_1. koln under 17_1. koln ii_2024_7
1,Aaron Bayliss,23/24,2024-02-18,Hamilton W.,Takapuna,1e+05,0,NA,https://www.transfermarkt.com/aaron-bayliss/profil/spieler/627318,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 31265,627318,https://www.transfermarkt.com/hamilton-wanderers/startseite/verein/31806/saison_id/2022,31806,2024021831806627318,Aaron  Bayliss,2225392,,,59060,Takapuna,0,2024-02-18,,Free Transfer,0,EUR,,1051538,aaron bayliss_hamilton w._takapuna_2024_2 / aaron bayliss__takapuna_2024_2
6,Aaron Bennett,22/23,2022-08-01,Preston U18,Altrincham,NA,NA,NA,https://www.transfermarkt.com/aaron-bennett/profil/spieler/667509,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46794,667509,https://www.transfermarkt.com/altrincham-fc/startseite/verein/2962/saison_id/2022,2962,202208012962667509,Aaron Bennett,1715406,30518,Preston North End FC Under 18,1745,Altrincham FC,0,2022-08-01,2022-10-31,Loan,0,EUR,,745273,aaron bennett_preston u18_altrincham_2022_8 / aaron bennett_preston north end under 18_altrincham_2022_8
3,Aaron Bennett,22/23,2023-05-31,Altrincham,Preston U18,NA,NA,2023-05-31,https://www.transfermarkt.com/aaron-bennett/profil/spieler/667509,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46794,667509,https://www.transfermarkt.com/altrincham-fc/startseite/verein/2962/saison_id/2022,2962,202305312962667509,Aaron Bennett,1920800,1745,Altrincham FC,30518,Preston North End FC Under 18,0,2023-05-31,2023-08-11,Back from Loan,0,EUR,,745273,aaron bennett_altrincham_preston u18_2023_5 / aaron bennett_altrincham_preston north end under 18_2023_5
4,Aaron Bennett,22/23,2023-02-16,Preston U18,Altrincham,NA,NA,NA,https://www.transfermarkt.com/aaron-bennett/profil/spieler/667509,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46794,667509,https://www.transfermarkt.com/altrincham-fc/startseite/verein/2962/saison_id/2022,2962,202302162962667509,Aaron Bennett,1715406,30518,Preston North End FC Under 18,1745,Altrincham FC,0,2022-08-01,2022-10-31,Loan,0,EUR,,745273,aaron bennett_preston u18_altrincham_2023_2 / aaron bennett_preston north end under 18_altrincham_2022_8
5,Aaron Bennett,22/23,2022-10-31,Altrincham,Preston U18,NA,NA,2022-10-31,https://www.transfermarkt.com/aaron-bennett/profil/spieler/667509,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46794,667509,https://www.transfermarkt.com/altrincham-fc/startseite/verein/2962/saison_id/2022,2962,202210312962667509,Aaron Bennett,1878630,1745,Altrincham FC,30518,Preston North End FC Under 18,0,2022-10-31,2023-02-16,Back from Loan,0,EUR,,745273,aaron bennett_altrincham_preston u18_2022_10 / aaron bennett_altrincham_preston north end under 18_2022_10
2,Aaron Bennett,23/24,2023-08-11,Preston U18,Warrington,NA,0,NA,https://www.transfermarkt.com/aaron-bennett/profil/spieler/667509,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46794,667509,https://www.transfermarkt.com/altrincham-fc/startseite/verein/2962/saison_id/2022,2962,202308112962667509,Aaron Bennett,2037687,30518,Preston North End FC Under 18,1892,Warrington Town FC,0,2023-08-11,2023-12-08,Loan,0,EUR,,745273,aaron bennett_preston u18_warrington_2023_8 / aaron bennett_preston north end under 18_warrington town_2023_8
